,name,review_anger,review_fear,review_joy,review_sadness,review_analytical,review_confident,review_tentative,review_title_anger,review_title_fear,review_title_joy,review_title_sadness,review_title_analytical,review_title_confident,review_title_tentative
140,Comfort Suites Shreveport,0.0,0.0,0.673335125,0.516355,0.7441785555555556,0.7894866666666666,0.5545309999999999,0.0,0.0,0.7443018333333332,0.0,0.0,0.0,0.0
141,Comfort Suites South,0.0,0.0,0.683273,0.0,0.9452355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Comfort Suites Southport,0.62342125,0.611569,0.7218997894736843,0.585422875,0.7002441428571428,0.8597411818181818,0.7828913684210526,0.931034,0.931034,0.7350119142857141,0.8099885,0.8268832857142857,0.9686082500000001,0.9272779999999999
143,Concord Apartments By Boq Lodging,0.0,0.0,0.8034632727272727,0.0,0.8027235833333334,0.8141235,0.8761192499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Corey Motel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Cougar Crest Lodge,0.0,0.0,0.7944046,0.0,0.530399,0.8688569999999999,0.0,0.0,0.0,0.791195,0.0,0.785026,0.9247480000000001,0.0
146,Country Inn & Suites By Carlson,0.529262,0.0,0.7543183846153846,0.5731069999999999,0.7149038124999999,0.8125681499999999,0.7551078888888889,0.0,0.0,0.7678341250000001,0.0,0.982476,0.97759,0.965287
147,Country Inn Walker,0.625765,0.500734,0.7656306515151516,0.5711515,0.6495088181818182,0.8548361470588235,0.7471037999999999,0.931034,0.7659765000000001,0.791586238095238,0.0,0.7282461666666666,0.9548185384615382,0.835565
148,Country Inn and Suites By Carlson,0.623364,0.703646,0.7503511,0.5790366250000001,0.7319366111111112,0.8814365789473685,0.7746417142857143,0.0,0.0,0.7335988999999999,0.0,0.7880903333333334,0.97759,0.9262630000000001
149,Country Inn and Suites By Carlson Charlotte University Place,0.5899493333333333,0.6179413333333333,0.7347435087719298,0.5781155000000001,0.7105096874999998,0.8457405675675673,0.6554506000000001,0.0,0.0,0.6970744117647057,0.0,0.7897756666666665,0.9644065,0.0
150,Country Inn and Suites By Carlson Corbin,0.0,0.0,0.7262538360655739,0.5635645,0.6892727083333333,0.8687314722222221,0.7585748636363636,0.674628,0.0,0.764307914893617,0.613701,0.7951341428571427,0.9602438571428572,0.9386085000000001
151,Country Inn and Suites By Carlson Galena,0.0,0.6858265,0.7612779999999999,0.5604247777777778,0.7115683863636363,0.8483068358208956,0.8088194347826085,0.0,0.764444,0.7860218,0.0,0.9254650000000002,0.948172,0.8314160000000002
152,Country Inns Suites,0.0,0.0,0.806031,0.0,0.687768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,Country Lodge Motel,0.0,0.0,0.6876521666666667,0.520436,0.65419,0.7781555,0.601769,0.0,0.0,0.6841268,0.0,0.0,0.0,0.9563125
154,Courtyard Burlington Harbor,0.0,0.705025,0.7329984310344828,0.5517610000000001,0.6583601333333334,0.7786883703703705,0.6882103333333333,0.0,0.0,0.8009529599999999,0.0,0.8890776666666668,0.9453171999999999,0.89104175
155,Courtyard By Marriott,0.0,0.0,0.767457,0.0,0.0,0.895883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Courtyard By Marriott Downtown Boise,0.563264,0.580834,0.7345855869565218,0.6260456666666666,0.7280466666666667,0.8867137222222223,0.7818661874999999,0.5686060000000001,0.8135760000000001,0.7875372222222224,0.5637033333333333,0.7810323333333334,0.94027025,0.7578143333333333
157,Courtyard By Marriott Rockaway Mount Arlington,0.5853128,0.5414714999999999,0.7175219583333332,0.6050138,0.7273940000000002,0.8705473750000001,0.7498825882352941,0.731321,0.0,0.8546865,0.727693,0.7064056666666666,0.0,0.845297
158,Courtyard Columbus Worthington,0.0,0.583841,0.7038404210526314,0.0,0.7102738181818182,0.7331647499999999,0.77512,0.0,0.0,0.7433215714285714,0.0,0.0,0.0,0.6816989999999999
159,Courtyard Hattiesburg,0.670517,0.0,0.7855215555555555,0.0,0.7010476666666667,0.8822631666666666,0.721655,0.0,0.0,0.7394919999999999,0.572675,0.957456,0.92125,0.0
160,Courtyard San Marcos,0.0,0.0,0.768022,0.0,0.6754695,0.944765,0.7133456666666667,0.0,0.0,0.819258,0.0,0.0,0.0,0.0
161,Crestview Condominiums,0.0,0.0,0.7543496666666667,0.6152350000000001,0.6735764000000001,0.825490625,0.8578100000000001,0.5587300000000001,0.0,0.74457925,0.513135,0.8822840000000001,0.92125,0.0
162,Crossland Economy Studios - Lake Charles - Sulphur,0.6411515,0.6616583333333333,0.6976778333333334,0.6023400714285714,0.6676836153846153,0.7757384615384614,0.7856408499999998,0.0,0.558593,0.633912625,0.0,0.7181188,0.8983270000000001,0.9513393333333333
163,Crossroads Hotel,0.0,0.647586,0.613514,0.0,0.0,0.0,0.793955,0.0,0.5762649999999999,0.0,0.0,0.0,0.0,0.0
164,Cypress Suites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Dallas/fort Worth Marriott Solana,0.511726,0.0,0.7773573611111111,0.5835932857142857,0.7085067692307692,0.914406736842105,0.8182239166666667,0.0,0.0,0.7692267142857142,0.0,0.8267046666666666,0.849827,0.88939
166,Davison St Guest House,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,Days Inn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,Days Inn & Suites Castle Rock,0.6398830000000001,0.713664,0.6819605294117647,0.6171460000000001,0.724193205882353,0.8037896800000002,0.7537490857142859,0.5125109999999999,0.0,0.7728405833333333,0.501341,0.8935085555555554,0.9022306666666666,0.991456
169,Days Inn Bangor Airport,0.0,0.0,0.7165917714285714,0.6326773333333334,0.6909309285714287,0.8447209999999999,0.7554288749999999,0.0,0.0,0.7882314545454545,0.645402,0.8576445,0.979393,0.0
170,Days Inn Barstow,0.0,0.0,0.7003766666666666,0.0,0.596122,0.8211364999999999,0.9323764999999999,0.0,0.0,0.897286,0.916667,0.0,0.0,0.8842265
171,Days Inn Bloomington,0.0,0.0,0.7300563333333333,0.579987,0.736165125,0.8790354285714285,0.7525735000000001,0.0,0.5727359999999999,0.7942555,0.0,0.842108,0.949083,0.0
172,Days Inn Bowling Green,0.5300126666666666,0.0,0.6874948,0.6048798000000001,0.666051818181818,0.7824194,0.7534969999999999,0.575734,0.6362300000000001,0.671558,0.526828,0.842108,0.92917925,0.0
173,Days Inn Branson / Near The Strip,0.7079335,0.557307,0.7133313947368422,0.607572,0.7081104285714287,0.9123051428571427,0.7942959375,0.931034,0.73951,0.7440735624999998,0.6828365,0.8616464,0.9744475,0.9162025
174,Days Inn Brookings,0.5834026666666666,0.6005689999999999,0.6327150740740741,0.5786678749999999,0.7623693181818182,0.8732291666666668,0.8258778095238093,0.931034,0.931034,0.7734303571428571,0.7437055,0.7648558,0.853548,0.9771922857142857
175,Days Inn El Reno Ok,0.5677946666666667,0.694168,0.6996375833333334,0.5432135,0.6406983749999999,0.8667086363636364,0.764603125,0.931034,0.931034,0.7896850000000001,0.0,0.579367,0.0,0.0
176,Days Inn Fort Wayne,0.6723585,0.549891,0.7090908666666667,0.550882,0.7121317391304348,0.8241222222222224,0.7813223636363634,0.0,0.0,0.6871456666666667,0.628261,0.6945235000000001,0.816784,0.6816989999999999
177,Days Inn Geneva,0.0,0.0,0.9296,0.6024545,0.5732815,0.7061223333333334,0.612809,0.0,0.0,0.8007759999999999,0.0,0.0,0.942582,0.0
178,Days Inn Kuttawa,0.560139,0.0,0.6924176875,0.63448,0.6967302857142857,0.7739760000000001,0.71572,0.0,0.0,0.7455692,0.590763,0.8018270000000001,0.8863495,0.984352
179,Days Inn Lanham Washington Dc,0.931034,0.931034,0.7284721290322581,0.6651398571428572,0.7303295000000001,0.8184598333333334,0.8097845263157895,0.0,0.0,0.7348551904761905,0.0,0.7652173333333332,0.8878522222222223,0.8222309999999999
180,Days Inn Lincolnton,0.6350104999999999,0.0,0.658441625,0.578352,0.63524,0.711262375,0.6363085,0.0,0.0,0.7244028888888887,0.650841,0.0,0.0,0.75152
181,Days Inn Marion,0.0,0.0,0.582367,0.0,0.6579430000000001,0.0,0.8034439999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,Days Inn Newton,0.0,0.0,0.0,0.0,0.960666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,Days Inn North Columbia Ft. Jackson,0.6428470000000001,0.5654116666666665,0.7039698611111113,0.636166,0.7161117857142857,0.768106823529412,0.8364135263157894,0.0,0.0,0.7399828,0.6153966666666667,0.8822840000000001,0.97759,0.842584
184,Days Inn Ruther Glen Kings Dominion Area,0.5750405000000001,0.0,0.7035108500000001,0.5841513333333334,0.7125951875,0.7890545,0.7411321875,0.0,0.0,0.6952804,0.6169410000000001,0.74884975,0.9243643333333332,0.950653
185,Days Inn Suites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,Days Inn Tallulah,0.0,0.0,0.5744100000000001,0.0,0.0,0.718218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,Days Inn Warren,0.6031395,0.6921650000000001,0.7165115526315787,0.5690175714285715,0.7043040769230767,0.8017408863636362,0.7764938076923078,0.931034,0.83670125,0.7832025178571428,0.6464169999999999,0.8278413333333333,0.978631,0.8658051428571428
188,Days Inn West Memphis,0.5955881666666667,0.0,0.7045639523809524,0.5948461428571429,0.69852295,0.8918914375000001,0.7917004545454542,0.5551833333333334,0.0,0.7480556000000002,0.0,0.8223200000000002,0.9414415,0.984352
189,Days Inn and Suites Albany,0.5838297777777778,0.5900166666666667,0.6525769393939396,0.5918947727272728,0.7090552608695652,0.7696237297297299,0.7631601851851852,0.560344,0.0,0.719414,0.5293915,0.6779879999999999,0.8618189999999999,0.803864
190,Dead Broke Inn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,Deluxe Inn Merrillville,0.600202,0.569995,0.5799775,0.6197645,0.861624,0.0,0.7467904999999999,0.0,0.0,0.652776,0.0,0.873624,0.0,0.0
192,Desert Motel Restaurant,0.0,0.0,0.8945280000000001,0.0,0.0,0.8185520000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,Desert Sands Motel,0.552093,0.0,0.6848540000000001,0.5871455000000001,0.611644,0.637008,0.6644356666666668,1.0,0.872027,0.712906,0.0,0.802127,0.0,0.8715045
194,Discovery Inn,0.6806116,0.6604502,0.714492,0.6089448461538463,0.7168075757575757,0.8020759999999999,0.7839407500000001,0.0,0.923324,0.6593664285714287,0.529691,0.842027125,0.9325126666666667,0.9307502857142858
195,Dockers Inn,0.5294105,0.51417,0.7513362653061225,0.594306,0.7260471875,0.8744916153846156,0.839761318181818,0.533881,0.0,0.7465312142857143,0.0,0.8277504444444443,0.9539568333333334,0.984352
196,Dor-shada Resort By The Sea,0.0,0.0,0.7537364999999999,0.0,0.743897,0.7516987500000001,0.7719619999999999,0.0,0.0,0.6482933333333335,0.598978,0.861341,0.997153,0.8222309999999999
197,Double Eagle Hotel and Casino,0.5399940000000001,0.0,0.6934205666666665,0.537785,0.7056148,0.7978054615384613,0.743989375,0.0,0.0,0.7353135454545455,0.0,0.8380814999999999,0.0,0.0
198,Doubletree By Hilton Hotel Bay City - Riverfront,0.6327645,0.0,0.7677427554347824,0.6187488999999999,0.7175795312499995,0.8528161176470587,0.7591770444444444,0.0,0.0,0.7903347500000008,0.7610390000000001,0.7855802727272728,0.9447724838709676,0.9409981999999999
199,Doubletree By Hilton West Palm Beach Airport,0.6049605,0.6213976,0.7362477864583332,0.6289456666666666,0.6900480752688168,0.817623826086956,0.732287879310345,0.8263490000000001,0.931034,0.7924876453488379,0.6359375,0.7933512999999998,0.9368371904761904,0.9197904000000001
200,Drury Inn and Suites Columbus Convention Center,0.5685445,0.0,0.7537366964285712,0.6053887777777778,0.7049698727272729,0.8309719113924051,0.7270503478260868,0.0,0.0,0.7689852625000001,0.0,0.7569886666666668,0.8749073333333334,0.876298375
201,Durango Travelodge,0.0,0.8597670000000001,0.7200844848484848,0.5996295,0.7204764736842105,0.8408714999999999,0.8017816,0.0,0.0,0.7171306363636366,0.7166216666666667,0.663515,0.7810306666666667,0.602133
202,East Side Motel Cabins,0.0,0.0,0.630455,0.0,0.516181,0.894577,0.0,0.0,0.0,0.598683,0.0,0.0,0.0,0.0
203,Econo Lodge,0.0,0.0,0.788175,0.0,0.6171605,0.659623,0.8841379999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Econo Lodge Bellmawr,0.5542020000000001,0.519998,0.6779805714285714,0.571512,0.758796,0.895472111111111,0.7916530588235294,0.0,0.0,0.6158552000000002,0.626798,0.8843764999999998,0.97759,0.836106
205,Econo Lodge Miles City,0.5865060000000001,0.7118525,0.7124255416666666,0.5682423333333334,0.69000725,0.8612738148148146,0.8214355000000002,0.0,0.0,0.8139097894736839,0.0,0.920855,0.961633,0.908334
206,Econo Lodge St Robert,0.687581,0.599931,0.6808025,0.6734103333333333,0.62028425,0.901995,0.73899625,0.931034,0.931034,0.8684848888888889,0.751906,0.6738862000000001,0.9519828,0.0
207,Economy Inn,0.532542,0.0,0.6430605714285714,0.6024454444444445,0.6722668,0.8214507777777779,0.7939119166666666,0.931034,0.931034,0.6090457272727273,0.5542630000000001,0.842108,0.849827,0.9032615
208,Economy Motel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,Eden Park Guest House,0.0,0.728229,0.6612151428571428,0.6947765,0.7881896,0.7324693333333334,0.7873192,0.0,0.0,0.642446,0.501692,0.890474,0.0,0.8488709999999999
210,Edgewater Inn & Cottages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,El Cortez,0.527517,0.0,0.7343966,0.6297020000000001,0.7204349999999999,0.8775900000000001,0.7101374999999999,0.7275564999999999,0.0,0.83290375,0.8649724999999999,0.8921515,0.996934,0.0
212,El Dorado Seaside Suites By Karisma - All Inclusive,0.597562,0.513279,0.7765636785714286,0.5840884,0.6683622307692307,0.826763875,0.6427894999999999,0.0,0.0,0.8295074000000002,0.730079,0.8511795714285715,0.9443696000000001,0.75152
213,Elba Sara Beach & Golf Resort,0.0,0.0,0.7526042500000001,0.5740445000000001,0.6121354999999999,0.7228296363636363,0.7199956666666667,0.0,0.0,0.7784692857142856,0.0,0.0,0.0,0.0
214,Eldorado Inn,0.0,0.0,0.7626562222222222,0.568861,0.6420786666666666,0.68106925,0.8072189999999999,0.0,0.0,0.80174575,0.0,0.0,0.931916,0.0
215,Eldorado Suites Hotel,0.0,0.542045,0.7502792999999996,0.5913335,0.6864610588235294,0.8097011142857145,0.7181061249999999,0.854533,0.0,0.8151653414634148,0.0,0.9270124000000001,0.9732564,0.994446
216,Elk Springs Resort,0.693654,0.5827296666666667,0.7180763356643357,0.5876438,0.6852824687500002,0.8026620243902439,0.7105328750000001,0.0,0.613639,0.8046588360655736,0.570188,0.8565080625,0.9223688888888889,0.91810375
217,Embassy Suites By Hilton Houston Downtown,0.0,0.0,0.8536785333333334,0.507343,0.8591903333333333,0.8916048571428571,0.8772456666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,Enchanted Castle Hotel,0.0,0.0,0.655674,0.0,0.0,0.0,0.514188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Excellence Riviera Cancun - Adults Only - All Inclusive,0.5027044999999999,0.526397,0.7552135000000002,0.5516414000000001,0.6744482500000001,0.7697096250000001,0.7364313846153847,0.0,0.0,0.81096508,0.0,0.8548876,0.8314162857142857,0.984352
220,Extended Stay America,0.701745,0.722726,0.841091,0.0,0.0,0.0,0.94985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,Extended Stay America - Chicago - Westmont - Oak Brook,0.6446675,0.0,0.7171423333333333,0.6163585454545454,0.76216585,0.8700707692307693,0.8053025714285712,0.575468,0.0,0.7748425555555555,0.7561345,0.8362858,0.8905613333333333,0.8194882
222,Extended Stay America - Columbia - Northwest Harbison,0.795185,0.6411845,0.6789196216216216,0.5768937000000001,0.6741744583333333,0.8433688571428571,0.7281166666666664,0.576607,0.0,0.8226793636363637,0.5461435,0.8616062222222223,0.9394996666666667,0.96588
223,Extended Stay America - Fort Lauderdale - Davie,0.6104385000000001,0.0,0.7016525945945946,0.5681966,0.7229765217391303,0.8602231599999999,0.7993656818181818,0.572008,0.0,0.7466724999999999,0.6452279999999999,0.8043115000000001,0.9573870000000001,0.8330255
224,Extended Stay America - Orlando Theme Parks - Vineland Rd.,0.5979261666666668,0.6810390000000001,0.7055879215686273,0.5598388,0.7338671666666666,0.7969466111111109,0.7848023499999999,0.0,0.0,0.6797979090909091,0.5483885,0.8491307000000001,0.911913,0.9311173333333334
225,Extended Stay America - Raleigh - Cary - Regency Parkway S,0.6524179999999999,0.6821109999999999,0.6409833076923077,0.6254519090909091,0.736861875,0.8389352352941176,0.77128565,0.0,0.0,0.7283917272727272,0.0,0.80132125,0.9072111999999999,0.7961725
226,Extended Stay America - Rockford - I-90,0.5984970000000001,0.0,0.7055144523809523,0.59042025,0.7016843684210525,0.8237769545454546,0.7730081153846153,0.0,0.0,0.7898505384615384,0.67204,0.8827160000000001,0.932568,0.9163515
227,Extended Stay America Grand Rapids - Kentwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,Extended Stay America Philadelphia - Exton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Extended Stay America Princeton - West Windsor,0.543253,0.0,0.0,0.0,0.571725,0.0,0.0,0.0,0.0,0.0,0.0,0.908592,0.986725,0.0
230,Extended Stay America San Diego - Carlsbad Village By The Sea,0.0,0.569979,0.6999999090909091,0.5286595000000001,0.7359871250000001,0.7503162222222222,0.7441657142857142,0.857143,0.0,0.8658960000000001,0.8716075000000002,0.888475,0.989586,0.6940416
231,Fairbridge Inn,0.58572325,0.6395185000000001,0.6576647916666667,0.6203603571428572,0.7047291764705882,0.8075425714285714,0.7226594761904761,0.664721,0.0,0.6685031666666666,0.0,0.944551,0.91847175,0.9287565
232,Fairfield Inn & Suites Atlanta Perimeter Center,0.5809774999999999,0.6785770000000001,0.7640430769230768,0.5570044285714285,0.7725874444444446,0.8331609523809524,0.7767241153846154,0.0,0.0,0.6985754666666667,0.7933294285714284,0.9152889999999999,0.97759,0.8336946666666666
233,Fairfield Inn & Suites Des Moines Airport,0.0,0.0,0.835928,0.0,0.842108,0.849827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,Fairfield Inn By Marriott Binghamton,0.0,0.523137,0.7117077674418605,0.5704061666666667,0.7090566923076924,0.8650990000000001,0.8087885714285713,0.0,0.0,0.8213876538461536,0.0,0.0,0.982426,0.984352
235,Fairfield Inn Saginaw,0.69372,0.512391,0.7380782343749998,0.5817399999999999,0.698708125,0.8557580256410257,0.7519672000000001,0.0,0.0,0.7587219199999999,0.6876306666666666,0.87044425,0.9212020000000002,0.7509293333333332
236,Fairfield Inn Suites Chattanooga South/east Ridge,0.611238,0.6763669999999999,0.7227351785714285,0.682485,0.6922109999999999,0.7573122666666667,0.6779648333333332,0.0,0.0,0.7618592666666667,0.0,0.786977,0.92125,0.9507043333333334
237,Fairfield Inn Suites Spearfish,0.5703293333333334,0.0,0.6824236,0.0,0.7554092857142856,0.7352624999999999,0.764801090909091,0.0,0.0,0.6922610000000001,0.0,0.0,0.8743719999999999,0.8222309999999999
238,Fairfield Inn and Suites By Marriott Idaho Falls,0.0,0.0,0.7345378484848486,0.587654,0.8010757999999999,0.7823058333333335,0.7884161428571428,0.0,0.0,0.7413434000000001,0.0,0.0,0.849827,0.984352
239,Fairfield Inn and Suites By Marriott Plainville,0.5544629999999999,0.533086,0.7460825675675676,0.5912555,0.6941797916666667,0.8694691499999999,0.8091302,0.0,0.0,0.7633765833333334,0.626678,0.8073095,0.8743719999999999,0.9728815
240,Fairfield Inn/suites-marriott,0.0,0.0,0.73195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Falls Motel,0.588206,0.6664140000000001,0.759871625,0.6239524999999999,0.6520376666666666,0.7605164999999999,0.8805240000000001,0.0,0.0,0.7858663333333333,0.0,0.762356,0.983213,0.0
242,Fh Hotel Villa Fiesole,0.0,0.0,0.7476012307692309,0.542239,0.7256761818181817,0.8331976000000001,0.8375803333333333,0.0,0.0,0.7681881999999999,0.0,0.0,0.97759,0.9282545
243,Fiesta Inn Centro Historico,0.553886,0.5452,0.7193439767441859,0.6051906666666667,0.7227159444444444,0.8268646785714285,0.7477193333333333,0.543825,0.0,0.7302500869565216,0.0,0.9015695,0.9421428333333334,0.946222
244,Fiesta Inn and Suites,0.6004027399999999,0.6587479354838709,0.6177901931818183,0.5973065794392522,0.6899629423076922,0.7875834907407407,0.7854167651006706,0.6317878181818183,0.5531975,0.6079955652173914,0.6602566538461538,0.8148170937500001,0.8842864117647056,0.8180828421052633
245,Fireside Inn Santa Cruz,0.652012,0.627221,0.6830275,0.5999007500000001,0.6645289047619046,0.83004325,0.7342573124999998,0.0,0.0,0.7691294375000001,0.5992183333333333,0.8224807999999999,0.8958191666666667,0.8401805
246,Fitzgerald's Restaurant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,Five Seasuns Bed & Breakfast Inn,0.0,0.0,0.7710842727272728,0.0,0.6685512499999999,0.8242801428571428,0.8225110000000001,0.0,0.0,0.8744280000000001,0.572675,0.0,0.0,0.0
248,Forest Hill Inn,0.0,0.0,0.7890458,0.0,0.6184069999999999,0.830858,0.5545309999999999,0.0,0.0,0.748193,0.0,0.653099,0.961633,0.0
249,Fort Conde Inn,0.621496,0.0,0.7618534782608696,0.566282,0.755946,0.7952434666666667,0.6365965,0.0,0.0,0.7530337500000001,0.0,0.8865335999999999,0.8809465000000001,0.0
250,Four Points By Sheraton Memphis Southwind,0.0,0.628958,0.6743173636363636,0.0,0.623184,0.9116866666666666,0.6689583333333333,0.0,0.0,0.5847258333333333,0.509197,0.915767,0.0,0.6816989999999999
251,Four Seasons Country Inn,0.0,0.506081,0.6575414615384616,0.5259929999999999,0.6229065,0.8520964285714285,0.7200818,0.0,0.507791,0.833922142857143,0.0,0.920855,0.989922,0.0
252,Four Seasons Hotel St. Louis,0.652664,0.6717960000000001,0.7534838526315787,0.6079841666666667,0.6716378461538463,0.8248119152542372,0.7376448947368422,0.6331399999999999,0.0,0.770818054054054,0.0,0.624638,0.954706,0.7871213333333333
253,Foxburg Inn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Frontier Cabins Motel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Garden Bed and Breakfast,0.0,0.0,0.7439105,0.0,0.596122,0.8251870000000001,0.7267855,0.0,0.0,0.7027435000000001,0.0,0.0,0.0,0.966403
256,Garden of The Gods Club & Resort,0.5113770000000001,0.6067764999999999,0.7722880559006213,0.5878709999999999,0.6951569743589742,0.8054929473684208,0.7255038333333332,0.796512,0.5204489999999999,0.8024446285714284,0.6173105,0.8252858333333332,0.9283606666666667,0.9264395714285715
257,Gardena Terrace Inn,0.578535,0.657283,0.693431512195122,0.6049934545454545,0.6992999729729732,0.8326707750000002,0.7790138200000001,0.53492,0.0,0.7515540975609754,0.579812,0.8616034999999999,0.923740875,0.8487805714285714
258,Glendale Gaslight Inn,0.0,0.0,0.8347100000000001,0.0,0.0,0.0,0.8282065000000001,0.0,0.0,0.8811825,0.0,0.0,0.0,0.0
259,Good Nite Inn Rohnert Park,0.6418975714285714,0.6306174,0.6829018461538462,0.5961519333333333,0.705804425,0.804029268292683,0.7634001702127661,0.6630275,0.0,0.766284925,0.6840820000000001,0.7867732999999999,0.943926,0.8180248333333333
260,Gooding Hotel Bed Breakfast,0.5458609999999999,0.0,0.7722634,0.0,0.7597566666666666,0.7779765999999999,0.6024415,0.0,0.0,0.702944125,0.0,0.7271745,0.8601863333333334,0.0
261,Gran Melia Victoria,0.560261,0.6291655,0.779862327586207,0.5948336000000001,0.7262442222222222,0.8378544642857142,0.7460911875,0.0,0.0,0.7851438125000002,0.6889230000000001,0.7711457500000001,0.9560967499999999,0.8330255
262,Grand Hotel Cadenabbia,0.696431,0.563543,0.7010508863636362,0.5639449166666667,0.6258873529411765,0.7365620476190475,0.727779625,0.5998479999999999,0.0,0.7901039600000003,0.0,0.770567,0.9302922499999999,0.0
263,Grandison Bed Breakfast,0.0,0.0,0.655881,0.0,0.82758,0.61457,0.0,0.0,0.0,0.8440719999999999,0.0,0.0,0.0,0.0
264,Great American Inn Suites,0.0,0.0,0.518041,0.607123,0.619233,0.7430714,0.94289,0.0,0.0,0.0,0.916667,0.0,0.97759,0.0
265,Greenstay Hotel and Suites,0.563144,0.0,0.7429552830188682,0.6088546666666667,0.7155796000000001,0.8529495161290322,0.8108287058823529,0.0,0.0,0.7810160689655175,0.656729,0.762356,0.91234925,0.946222
266,Gresham Area Hotels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,Haltom Inn,0.5296569999999999,0.0,0.661439,0.6104495714285714,0.7341343333333333,0.8517589999999999,0.8145093333333332,0.791677,0.931034,0.8111078,0.764392,0.841407,0.942582,0.8434333333333334
268,Hampton Inn,0.0,0.0,0.719013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,Hampton Inn & Suites Douglas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,Hampton Inn & Suites Fort Worth-west-i-30,0.0,0.0,0.7546995348837213,0.5310915,0.6910296956521739,0.8308883818181818,0.7447242083333331,0.0,0.0,0.766637275862069,0.657134,0.815489,0.9234142857142856,0.9254005000000001
271,Hampton Inn & Suites-downtown-tutwiler,0.0,0.0,0.7691759428571427,0.6431711666666667,0.7185143888888889,0.8930196451612902,0.8236844999999999,0.0,0.0,0.7735893055555554,0.0,0.797423,0.9569503000000001,0.86520325
272,Hampton Inn Abilene,0.5650185000000001,0.524857,0.7374837525773197,0.5802984,0.7005905405405406,0.8314025283018869,0.7169450833333332,0.0,0.0,0.7574865384615385,0.687284,0.7783110000000001,0.9351924285714286,0.82762825
273,Hampton Inn Bloomington West,0.0,0.0,0.755475512820513,0.0,0.7644051818181817,0.8398195714285716,0.785088125,0.0,0.0,0.75637,0.0,0.842108,0.97759,0.891062
274,Hampton Inn Dublin,0.694066,0.686545,0.732523625,0.60792075,0.6896450909090908,0.8569204242424245,0.7132809444444445,0.0,0.0,0.8067477083333331,0.5943609999999999,0.6674275,0.9250425,0.88939
275,Hampton Inn Fayetteville Fort Bragg,0.5872319999999999,0.0,0.7332022142857141,0.6071216666666666,0.7374924642857142,0.8371020263157898,0.7642013333333333,0.0,0.5763165,0.7368051578947369,0.792309,0.8416055,0.9156283333333333,0.0
276,Hampton Inn Ft Chiswell,0.653636,0.0,0.6884903548387098,0.65386875,0.7016426153846154,0.7912107727272727,0.8509756000000002,0.0,0.0,0.7308861,0.0,0.8163484000000001,0.961633,0.91961
